	dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	orientation	distance	distanceClass	binStart	binEnd	ENFORMER_score
6984	Gasperini2019	chr2	70108487	70109291	PCBP1|chr2:70335619-70336423:.	-0.0312669552154738	chr2	70087454	70087455	PCBP1	False	0.948063814666573	1.0	True	K562	Gasperini et al., 2019	False	False	21837	0	612	619	0.13102399
6987	Gasperini2019	chr2	70135795	70136489	PCBP1|chr2:70362927-70363621:.	-0.0212779194427484	chr2	70087454	70087455	PCBP1	False	0.948418714410795	0.9	True	K562	Gasperini et al., 2019	False	False	49035	0	825	832	0.068055555
6994	Gasperini2019	chr2	73921102	73921602	DGUOK|chr2:74148229-74148729:.	-0.0039061972770202	chr2	73926826	73926827	DGUOK	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	5724	0	403	408	0.2600419
6997	Gasperini2019	chr2	74185851	74186351	BOLA3|chr2:74412978-74413478:.	0.010114702920502	chr2	74147993	74147994	BOLA3	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	38358	0	743	748	0.2589034
7000	Gasperini2019	chr2	74185851	74186351	MTHFD2|chr2:74412978-74413478:.	0.012835118888131	chr2	74198562	74198563	MTHFD2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	12711	0	348	353	0.27470317
7009	Gasperini2019	chr2	84919788	84920560	TMSB10|chr2:85146912-85147684:.	-0.263991641698139	chr2	84905625	84905626	TMSB10	True	1.2350165074549302e-09	0.9	True	K562	Gasperini et al., 2019	True	False	14935	0	558	565	0.28106388
7010	Gasperini2019	chr2	85500048	85500548	MAT2A|chr2:85727171-85727671:.	-0.0377478577822735	chr2	85539165	85539166	MAT2A	False	0.9366342308676	1.0	True	K562	Gasperini et al., 2019	False	True	39117	0	142	147	0.033754207
7013	Gasperini2019	chr2	85501204	85501704	MAT2A|chr2:85728327-85728827:.	-0.0102899057799886	chr2	85539165	85539166	MAT2A	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	37961	0	151	156	0.013026543
7016	Gasperini2019	chr2	85537475	85538125	MAT2A|chr2:85764598-85765248:.	-0.0581615557144017	chr2	85539165	85539166	MAT2A	False	0.553787632178604	1.0	True	K562	Gasperini et al., 2019	False	True	1690	0	434	440	0.068285055
7020	Gasperini2019	chr2	85537475	85538125	VAMP8|chr2:85764598-85765248:.	0.0044260333599759	chr2	85561562	85561563	VAMP8	False	0.994678754086843	0.95	True	K562	Gasperini et al., 2019	False	True	24087	0	259	265	0.032063626
7047	Gasperini2019	chr2	105467983	105468707	FHL2|chr2:106084440-106085164:.	0.0088781195550255	chr2	105438512	105438513	FHL2	True	0.0022356678149246	0.05	True	K562	Gasperini et al., 2019	False	False	30195	0	678	684	0.012038614
7051	Gasperini2019	chr2	112256615	112257115	ZC3H8|chr2:113014192-113014692:.	-0.0470513076533886	chr2	112255135	112255136	ZC3H8	False	0.381698303266089	1.0	True	K562	Gasperini et al., 2019	False	False	1980	0	459	464	0.18917117
7054	Gasperini2019	chr2	112683795	112684295	SLC20A1|chr2:113441372-113441872:.	-0.0666994394790453	chr2	112645857	112645858	SLC20A1	True	0.0496934492905366	0.85	True	K562	Gasperini et al., 2019	True	False	38438	0	744	749	0.4653307
7065	Gasperini2019	chr2	126644590	126645090	GYPC|chr2:127402166-127402666:.	-0.0076336055926996	chr2	126655933	126655934	GYPC	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	11343	0	359	364	0.06481664
7066	Gasperini2019	chr2	126645231	126645731	GYPC|chr2:127402807-127403307:.	-0.391605160016519	chr2	126655933	126655934	GYPC	True	3.3415989149251205e-111	1.0	True	K562	Gasperini et al., 2019	True	True	10702	0	364	369	0.14641665
7068	Gasperini2019	chr2	126650893	126651540	GYPC|chr2:127408469-127409116:.	-0.182322381348865	chr2	126655933	126655934	GYPC	True	8.394948389626031e-21	1.0	True	K562	Gasperini et al., 2019	True	True	5040	0	408	414	0.14200713
7070	Gasperini2019	chr2	130378090	130379290	IMP4|chr2:131135663-131136863:.	-0.0309245469977787	chr2	130342225	130342226	IMP4	False	0.992911775609399	1.0	True	K562	Gasperini et al., 2019	False	False	37065	0	728	738	0.051179945
7091	Gasperini2019	chr2	151782544	151783218	ARL5A|chr2:152639058-152639732:.	-0.0470714903112801	chr2	151828491	151828492	ARL5A	False	0.754904984500301	1.0	True	K562	Gasperini et al., 2019	False	True	45947	0	89	95	0.09048573
7096	Gasperini2019	chr2	167944660	167945411	AC016723.4|chr2:168801170-168801921:.	-0.0628686113929629	chr2	167941143	167941144	AC016723.4	False	0.881354277607627	0.9	True	K562	Gasperini et al., 2019	False	False	4268	0	475	482	0.4601623
7104	Gasperini2019	chr2	171513390	171514183	CYBRD1|chr2:172369900-172370693:.	-0.0803765984888528	chr2	171522247	171522248	CYBRD1	True	2.02094186402218e-05	0.95	True	K562	Gasperini et al., 2019	True	True	8857	0	378	386	0.2733669
7107	Gasperini2019	chr2	173400724	173401224	CDCA7|chr2:174265452-174265952:.	-0.0081349364572905	chr2	173354820	173354821	CDCA7	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	False	46404	0	806	811	0.067048885
7138	Gasperini2019	chr2	227450914	227451700	AGFG1|chr2:228315630-228316416:.	-0.0416716042460383	chr2	227472152	227472153	AGFG1	True	0.000240091895099	0.85	True	K562	Gasperini et al., 2019	True	True	21238	0	282	289	0.046952482
7140	Gasperini2019	chr2	230658599	230659099	CAB39|chr2:231523314-231523814:.	-0.0843471132630898	chr2	230712845	230712846	CAB39	True	0.0302736118005087	0.8	True	K562	Gasperini et al., 2019	True	True	54246	0	24	29	0.09245633
7141	Gasperini2019	chr2	230659153	230659653	CAB39|chr2:231523868-231524368:.	-0.123099786056342	chr2	230712845	230712846	CAB39	True	4.66303144410633e-05	0.65	True	K562	Gasperini et al., 2019	True	True	53692	0	28	33	0.318415
7146	Gasperini2019	chr2	231515596	231516096	NCL|chr2:232380307-232380807:.	-0.0530856677508601	chr2	231483640	231483641	NCL	False	0.883119426042144	0.9	True	K562	Gasperini et al., 2019	False	False	32456	0	697	702	0.00019851448
7149	Gasperini2019	chr2	235460549	235461049	AGAP1|chr2:236369193-236369693:.	-0.0264140094342342	chr2	235494089	235494090	AGAP1	True	0.0045344809897599	0.2	True	K562	Gasperini et al., 2019	True	True	33540	0	185	190	0.19268578
7152	Gasperini2019	chr2	237963667	237964594	UBE2F|chr2:238872309-238873236:.	-0.0741200716200077	chr2	237966827	237966828	UBE2F	True	0.0118480387557535	0.95	True	K562	Gasperini et al., 2019	True	True	3160	0	423	431	0.37594742
7153	Gasperini2019	chr2	237964857	237965483	UBE2F|chr2:238873499-238874125:.	-0.101332150935683	chr2	237966827	237966828	UBE2F	True	0.010743450938751	0.9	True	K562	Gasperini et al., 2019	True	True	1970	0	432	438	1.0787773
7155	Gasperini2019	chr2	238422153	238422776	ASB1|chr2:239330794-239331417:.	-0.0655412212936983	chr2	238426742	238426743	ASB1	True	0.0010583182889342	0.75	True	K562	Gasperini et al., 2019	True	True	4589	0	412	418	0.02034851
7158	Gasperini2019	chr2	240060731	240061405	NDUFA10|chr2:241000148-241000822:.	0.0398587111642981	chr2	240025401	240025402	NDUFA10	False	0.974656860102088	1.0	True	K562	Gasperini et al., 2019	False	False	36004	0	724	730	0.07765163
7165	Gasperini2019	chr20	1415896	1416396	FKBP1A|chr20:1396540-1397040:.	0.0187643389248013	chr20	1393171	1393172	FKBP1A	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	False	23225	0	625	630	0.2186398
7166	Gasperini2019	chr20	1434465	1435350	FKBP1A|chr20:1415109-1415994:.	0.0097729998750537	chr20	1393171	1393172	FKBP1A	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	42179	0	770	778	0.060752258
7202	Gasperini2019	chr20	23359129	23359629	NXT1|chr20:23339766-23340266:.	-0.004139328573107	chr20	23350736	23350737	NXT1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	8893	0	513	518	0.07485084
7203	Gasperini2019	chr20	23660402	23660902	CST3|chr20:23641039-23641539:.	-0.053407349254543	chr20	23638472	23638473	CST3	False	0.948063814666573	0.95	True	K562	Gasperini et al., 2019	False	False	22430	0	619	624	0.00013962146
7206	Gasperini2019	chr20	31608520	31609020	ID1|chr20:30196323-30196823:.	-0.158249932905106	chr20	31605283	31605284	ID1	True	1.76199243831164e-14	0.9	True	K562	Gasperini et al., 2019	True	False	3737	0	473	478	0.7451692
7210	Gasperini2019	chr20	31610562	31611062	ID1|chr20:30198365-30198865:.	-0.303822218515518	chr20	31605283	31605284	ID1	True	6.48513968458732e-96	0.9	True	K562	Gasperini et al., 2019	True	False	5779	0	489	494	1.2336395
7226	Gasperini2019	chr20	33688908	33689408	E2F1|chr20:32276714-32277214:.	-0.0489509764023134	chr20	33686403	33686404	E2F1	True	0.0311918100938184	0.95	True	K562	Gasperini et al., 2019	True	False	3005	0	467	472	0.6596035
7236	Gasperini2019	chr20	35744044	35744544	ROMO1|chr20:34331966-34332466:.	0.0102774920252307	chr20	35699272	35699273	ROMO1	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False	False	45272	0	797	802	0.140077
7241	Gasperini2019	chr20	40991370	40992348	TOP1|chr20:39620010-39620988:.	-0.0252982870220809	chr20	41028818	41028819	TOP1	False	0.979435294405574	1.0	True	K562	Gasperini et al., 2019	False	True	37448	0	155	164	0.17848939
7242	Gasperini2019	chr20	41002846	41003887	TOP1|chr20:39631486-39632527:.	-0.100634814176709	chr20	41028818	41028819	TOP1	True	0.0049794989463934	1.0	True	K562	Gasperini et al., 2019	True	True	25972	0	245	254	0.32257307
7243	Gasperini2019	chr20	41008251	41008751	TOP1|chr20:39636891-39637391:.	-0.0431036957057384	chr20	41028818	41028819	TOP1	False	0.65009665163605	1.0	True	K562	Gasperini et al., 2019	False	True	20567	0	287	292	0.17284292
7244	Gasperini2019	chr20	47358658	47359158	ZMYND8|chr20:45987402-45987902:.	-0.0762311428210368	chr20	47356888	47356889	ZMYND8	True	0.019870917975905	0.95	True	K562	Gasperini et al., 2019	True	False	2270	0	461	466	0.018572811
7245	Gasperini2019	chr20	47360466	47361135	ZMYND8|chr20:45989210-45989879:.	-0.0942486797592151	chr20	47356888	47356889	ZMYND8	True	0.0230503067678981	0.7	True	K562	Gasperini et al., 2019	True	False	4247	0	475	482	0.014622869
7270	Gasperini2019	chr20	59010892	59012020	NELFCD|chr20:57585947-57587075:.	-0.0057154889013996	chr20	58981208	58981209	NELFCD	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	False	30812	0	679	689	0.02447414
7274	Gasperini2019	chr20	62088401	62088901	PSMA7|chr20:60663457-60663957:.	-0.0023276860475437	chr20	62143439	62143440	PSMA7	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	55038	0	18	22	0.17434035
7275	Gasperini2019	chr20	62776665	62777370	LINC00659|chr20:61408017-61408722:.	-0.0234010380197037	chr20	62775411	62775412	LINC00659	True	0.0033185244101133	0.05	True	K562	Gasperini et al., 2019	True	False	1959	0	457	464	0.0006296383
7291	Gasperini2019	chr21	39137107	39137607	PSMG1|chr21:40509033-40509533:.	-0.0364494972082679	chr21	39183850	39183851	PSMG1	False	0.858720906566825	1.0	True	K562	Gasperini et al., 2019	False	True	46743	0	82	87	0.018635232
7296	Gasperini2019	chr21	43108963	43109463	CBS|chr21:44529073-44529573:.	0.0018197207383789	chr21	43076942	43076943	CBS	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	False	32521	0	698	703	0.004350513
7301	Gasperini2019	chr21	43138914	43139414	U2AF1|chr21:44559024-44559524:.	-0.0382758299948867	chr21	43107586	43107587	U2AF1	False	0.807632505524317	0.95	True	K562	Gasperini et al., 2019	False	False	31828	0	692	697	0.11924456
7306	Gasperini2019	chr21	43768121	43769026	CSTB|chr21:45188002-45188907:.	-0.114375866884053	chr21	43776444	43776445	CSTB	True	2.65315478999184e-07	0.95	True	K562	Gasperini et al., 2019	True	True	8323	0	382	391	0.46883494
7307	Gasperini2019	chr21	43768121	43769026	RRP1|chr21:45188002-45188907:.	-0.0143629628091541	chr21	43789513	43789514	RRP1	False	0.994678754086843	0.95	True	K562	Gasperini et al., 2019	False	True	21392	0	280	288	0.07992883
7315	Gasperini2019	chr21	44836322	44836966	SUMO3|chr21:46256237-46256881:.	0.0016598632967712	chr21	44818778	44818779	SUMO3	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	18188	0	585	591	0.0013664436
7321	Gasperini2019	chr21	45360195	45360695	COL18A1|chr21:46780110-46780610:.	-0.0772171850673735	chr21	45405137	45405138	COL18A1	True	0.0043267686509235	0.9	True	K562	Gasperini et al., 2019	True	True	44942	0	96	101	0.002567465
7336	Gasperini2019	chr22	26632454	26633359	TPST2|chr22:27028418-27029323:.	-0.143373529173528	chr22	26596716	26596717	TPST2	True	5.81782234038076e-15	1.0	True	K562	Gasperini et al., 2019	True	False	36643	0	727	735	3.7769885e-05
7337	Gasperini2019	chr22	29195544	29196468	EMID1|chr22:29591532-29592456:.	-0.0216413285921956	chr22	29205851	29205852	EMID1	True	0.0418277781696794	0.25	True	K562	Gasperini et al., 2019	True	True	10307	0	367	375	0.34565702
7351	Gasperini2019	chr22	36980605	36981105	MPST|chr22:37376646-37377146:.	-0.0548063203700879	chr22	37019635	37019636	MPST	False	0.46626403806408	1.0	True	K562	Gasperini et al., 2019	False	True	39030	0	143	147	0.04233084
7358	Gasperini2019	chr22	36982112	36982612	MPST|chr22:37378153-37378653:.	-0.0748656954157323	chr22	37019635	37019636	MPST	True	0.005811166000964	1.0	True	K562	Gasperini et al., 2019	True	True	37523	0	154	159	0.36710778
7364	Gasperini2019	chr22	38461435	38461935	DDX17|chr22:38857440-38857940:.	0.0165375301280579	chr22	38507659	38507660	DDX17	False	0.888578144561396	1.0	True	K562	Gasperini et al., 2019	False	True	46224	0	86	91	0.00023337558
7370	Gasperini2019	chr22	38846894	38847394	NPTXR|chr22:39242899-39243399:.	-0.0127582236211589	chr22	38843981	38843982	NPTXR	True	0.0300018819790388	0.0	True	K562	Gasperini et al., 2019	True	False	3413	0	470	475	0.16172557
7374	Gasperini2019	chr22	39274143	39274643	RPL3|chr22:39670148-39670648:.	0.0555150272804013	chr22	39320388	39320389	RPL3	False	0.542880492767588	1.0	True	K562	Gasperini et al., 2019	False	True	46245	0	86	91	0.000629073
7379	Gasperini2019	chr22	39281156	39282122	RPL3|chr22:39677161-39678127:.	0.0238122790378716	chr22	39320388	39320389	RPL3	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False	True	39232	0	141	150	0.0011717355
7380	Gasperini2019	chr22	39282872	39283372	RPL3|chr22:39678877-39679377:.	0.0743069672792813	chr22	39320388	39320389	RPL3	False	0.408200676227308	1.0	True	K562	Gasperini et al., 2019	False	True	37516	0	154	159	0.0013445193
7383	Gasperini2019	chr22	39343458	39344554	RPL3|chr22:39739463-39740559:.	0.066825640626095	chr22	39320388	39320389	RPL3	False	0.593631089416682	1.0	True	K562	Gasperini et al., 2019	False	False	24166	0	628	637	0.004203275
7390	Gasperini2019	chr22	39452407	39453167	MGAT3|chr22:39848412-39849172:.	-0.0420273311459868	chr22	39457344	39457345	MGAT3	True	2.00431369579097e-10	0.6	True	K562	Gasperini et al., 2019	True	True	4937	0	409	416	0.2409511
7412	Gasperini2019	chr22	41448336	41448836	PHF5A|chr22:41844340-41844840:.	-0.0248682992726426	chr22	41468724	41468725	PHF5A	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	True	20388	0	288	293	0.25341195
7418	Gasperini2019	chr22	41667145	41667809	SNU13|chr22:42063149-42063813:.	0.0079082409757618	chr22	41690503	41690504	SNU13	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	23358	0	265	271	0.0006197176
7419	Gasperini2019	chr22	41667145	41667809	XRCC6|chr22:42063149-42063813:.	-0.0349173862909894	chr22	41621119	41621120	XRCC6	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	46690	0	807	813	0.12753515
7427	Gasperini2019	chr3	9897580	9898206	CRELD1|chr3:9939264-9939890:.	-0.0084083010173953	chr3	9933822	9933823	CRELD1	True	0.009993158504842	0.15	True	K562	Gasperini et al., 2019	True	True	36242	0	164	170	0.04578362
7435	Gasperini2019	chr3	14204402	14205344	LSM3|chr3:14245902-14246844:.	-0.0578349899844191	chr3	14178358	14178359	LSM3	False	0.506753647903016	1.0	True	K562	Gasperini et al., 2019	False	False	26986	0	651	659	0.118585624
7439	Gasperini2019	chr3	14232367	14233112	LSM3|chr3:14273867-14274612:.	-0.102530558260955	chr3	14178358	14178359	LSM3	True	0.0001374745798098	1.0	True	K562	Gasperini et al., 2019	True	False	54754	0	869	876	0.15378371
7450	Gasperini2019	chr3	37212953	37213453	LRRFIP2|chr3:37254444-37254944:.	0.0429176977274695	chr3	37183688	37183689	LRRFIP2	False	0.910102072868793	1.0	True	K562	Gasperini et al., 2019	False	False	29765	0	676	681	0.00016065044
7482	Gasperini2019	chr3	51992082	51992582	RPL29|chr3:52026098-52026598:.	0.0243004567795371	chr3	51995941	51995942	RPL29	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	3859	0	417	422	0.15414946
7487	Gasperini2019	chr3	69724543	69725631	MITF|chr3:69773694-69774782:.	-0.0585165626520393	chr3	69739435	69739436	MITF	True	9.68158791623275e-05	0.5	True	K562	Gasperini et al., 2019	True	True	14892	0	331	341	0.22996306
7494	Gasperini2019	chr3	101634605	101635105	RPL24|chr3:101353449-101353949:.	0.0020353734222078	chr3	101686781	101686782	RPL24	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	52176	0	40	45	0.022526322
7495	Gasperini2019	chr3	101635929	101636584	RPL24|chr3:101354773-101355428:.	0.0182438249066834	chr3	101686781	101686782	RPL24	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	50852	0	50	56	0.03032463
7496	Gasperini2019	chr3	101642303	101642803	RPL24|chr3:101361147-101361647:.	-0.0118757173767515	chr3	101686781	101686782	RPL24	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	True	44478	0	100	105	0.03274782
7498	Gasperini2019	chr3	108104249	108104749	CD47|chr3:107823096-107823596:.	-0.0922305235736571	chr3	108091024	108091025	CD47	True	1.10755240329932e-07	0.95	True	K562	Gasperini et al., 2019	True	False	13725	0	551	556	0.67538077
7503	Gasperini2019	chr3	120571951	120572451	NDUFB4|chr3:120290798-120291298:.	-0.132285176189886	chr3	120596309	120596310	NDUFB4	True	0.0002261700988119	0.95	True	K562	Gasperini et al., 2019	True	True	24358	0	257	262	0.078012094
7505	Gasperini2019	chr3	122355531	122356171	CCDC58|chr3:122074378-122075018:.	-0.0590668603114789	chr3	122383230	122383231	CCDC58	False	0.735210864233666	1.0	True	K562	Gasperini et al., 2019	False	True	27699	0	231	237	0.43766174
7512	Gasperini2019	chr3	128505758	128506258	GATA2|chr3:128224601-128225101:.	0.025877481713986	chr3	128493184	128493185	GATA2	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False	False	13074	0	546	551	0.1941335
7519	Gasperini2019	chr3	128549196	128549696	GATA2|chr3:128268039-128268539:.	-0.0218350815069512	chr3	128493184	128493185	GATA2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	56512	0	885	890	0.361196
7524	Gasperini2019	chr3	129195657	129196157	CNBP|chr3:128914500-128915000:.	-0.0285175293498885	chr3	129183921	129183922	CNBP	False	0.71007461645076	1.0	True	K562	Gasperini et al., 2019	False	False	12236	0	539	544	0.34949046
7529	Gasperini2019	chr3	141848947	141849843	ATP1B3|chr3:141567789-141568685:.	-0.130612298902483	chr3	141876124	141876125	ATP1B3	True	0.0134154427267675	0.8	True	K562	Gasperini et al., 2019	True	True	27177	0	235	243	0.030748114
7530	Gasperini2019	chr3	143084982	143085482	CHST2|chr3:142803824-142804324:.	-0.0318448484921888	chr3	143119331	143119332	CHST2	True	1.23754786415266e-09	0.2	True	K562	Gasperini et al., 2019	True	True	34349	0	179	184	0.101462364
7534	Gasperini2019	chr3	150729561	150730061	SIAH2|chr3:150447348-150447848:.	-0.0773244917956451	chr3	150763476	150763477	SIAH2	True	0.0006602760517809	0.8	True	K562	Gasperini et al., 2019	True	True	33915	0	183	187	0.045388665
7535	Gasperini2019	chr3	150733196	150734132	SIAH2|chr3:150450983-150451919:.	-0.0867505251349216	chr3	150763476	150763477	SIAH2	True	0.0008859689088294	0.95	True	K562	Gasperini et al., 2019	True	True	30280	0	211	219	0.035854377
7539	Gasperini2019	chr3	156604624	156606038	SSR3|chr3:156322413-156323827:.	-0.031422450785309	chr3	156555183	156555184	SSR3	False	0.983766395402978	1.0	True	K562	Gasperini et al., 2019	False	False	50855	0	834	846	0.046806093
7541	Gasperini2019	chr3	171470702	171471405	TNIK|chr3:171188491-171189194:.	-0.0816951663070296	chr3	171460407	171460408	TNIK	True	3.72429470665869e-07	0.6	True	K562	Gasperini et al., 2019	True	False	10998	0	528	534	1.5749477
